model name,data sizing,model im shape,13,18,23,28,33,38,43,48,53,58
../saved_models/cnn-25-25imshape-3333-epoch-25-20240619-143542,TRIGO,33,0.0927,0.1422,0.415,0.7084,0.8559,0.7787,0.5965,0.4341,0.352,0.2965
../saved_models/cnn-25-25imshape-3333-epoch-25-20240619-143542,BILINEAR,33,0.0967,0.1388,0.4082,0.7084,0.8521,0.7703,0.5873,0.4207,0.3485,0.2891
../saved_models/cnn-25-25imshape-3838-epoch-13-20240619-144126,TRIGO,38,0.1124,0.1586,0.3626,0.6114,0.7982,0.8513,0.8059,0.7211,0.6201,0.5218
../saved_models/cnn-25-25imshape-3838-epoch-13-20240619-144126,BILINEAR,38,0.11,0.1582,0.3592,0.6114,0.7981,0.8521,0.8055,0.7144,0.6047,0.4955
../saved_models/cnn-25-25imshape-4343-epoch-15-20240619-144929,TRIGO,43,0.1105,0.1928,0.3004,0.4674,0.7109,0.8207,0.8639,0.8332,0.7669,0.6615
../saved_models/cnn-25-25imshape-4343-epoch-15-20240619-144929,BILINEAR,43,0.1065,0.1888,0.2947,0.4674,0.7092,0.8172,0.8614,0.8228,0.7534,0.6439
../saved_models/cnn-25-25imshape-4848-epoch-21-20240619-150201,TRIGO,48,0.0859,0.1631,0.2458,0.381,0.5914,0.7505,0.8488,0.8747,0.8568,0.8057
../saved_models/cnn-25-25imshape-4848-epoch-21-20240619-150201,BILINEAR,48,0.0837,0.1649,0.2457,0.381,0.6042,0.7611,0.8472,0.8669,0.8452,0.7955
../saved_models/cnn-25-25imshape-5353-epoch-19-20240619-151456,TRIGO,53,0.1381,0.1731,0.2812,0.4275,0.57,0.7095,0.8076,0.8499,0.8581,0.8393
../saved_models/cnn-25-25imshape-5353-epoch-19-20240619-151456,BILINEAR,53,0.1136,0.1682,0.2778,0.4275,0.5688,0.7127,0.8056,0.8452,0.8469,0.8224
../saved_models/cnn-25-25imshape-5858-epoch-17-20240619-152809,TRIGO,58,0.1196,0.151,0.2445,0.3796,0.5239,0.6985,0.7904,0.8369,0.8565,0.8674
../saved_models/cnn-25-25imshape-5858-epoch-17-20240619-152809,BILINEAR,58,0.1148,0.1417,0.2392,0.3796,0.5255,0.7004,0.7892,0.8359,0.857,0.8632
../saved_models/CNO-N_layers2-N_res4-N_res_neck4-channel_mult10imshape-2828-epoch-29-20240620-183322,TRIGO,28,0.7468,0.8597,0.9062,0.9173,0.9139,0.9087,0.9024,0.8973,0.8909,0.888
../saved_models/CNO-N_layers2-N_res4-N_res_neck4-channel_mult10imshape-2828-epoch-29-20240620-183322,BILINEAR,28,0.7634,0.8717,0.8993,0.9173,0.9085,0.9055,0.9014,0.8984,0.8926,0.8847
../saved_models/resnetimshape-2828-epoch-18-20240708-123931,TRIGO,28,0.2055,0.358,0.6308,0.913,0.4032,0.2832,0.2,0.1955,0.1091,0.1168
../saved_models/resnetimshape-2828-epoch-18-20240708-123931,BILINEAR,28,0.2197,0.3382,0.611,0.913,0.3821,0.2718,0.1996,0.2007,0.1188,0.1184
"../saved_models/cnn-10-10imshape-[13, 13]-epoch-36-20240902-191816",TRIGO,13,0.8797,0.6894,0.4702,0.3665,0.3106,0.2679,0.2394,0.2186,0.2065,0.1998
"../saved_models/cnn-10-10imshape-[13, 13]-epoch-36-20240902-191816",BILINEAR,13,0.8565,0.7018,0.4839,0.3665,0.2988,0.2365,0.2128,0.1927,0.1799,0.1732
"../saved_models/cnn-10-10imshape-[18, 18]-epoch-27-20240902-192105",TRIGO,18,0.6439,0.8923,0.7556,0.5617,0.4427,0.3803,0.3491,0.3366,0.3119,0.2999
"../saved_models/cnn-10-10imshape-[18, 18]-epoch-27-20240902-192105",BILINEAR,18,0.5647,0.888,0.7707,0.5617,0.4742,0.4038,0.349,0.3319,0.2965,0.2748
"../saved_models/cnn-10-10imshape-[23, 23]-epoch-30-20240902-192401",TRIGO,23,0.4759,0.7575,0.8975,0.8252,0.7062,0.583,0.4871,0.4299,0.3856,0.3323
"../saved_models/cnn-10-10imshape-[23, 23]-epoch-30-20240902-192401",BILINEAR,23,0.4588,0.7446,0.8971,0.8251,0.7014,0.5738,0.4752,0.4011,0.3519,0.3044
"../saved_models/cnn-10-10imshape-[28, 28]-epoch-29-20240902-192654",TRIGO,28,0.2355,0.659,0.8502,0.9002,0.8747,0.8309,0.7766,0.7326,0.6955,0.6552
"../saved_models/cnn-10-10imshape-[28, 28]-epoch-29-20240902-192654",BILINEAR,28,0.1944,0.6231,0.8462,0.9002,0.8705,0.8263,0.7767,0.7274,0.6911,0.651
"../saved_models/cnn-10-10imshape-[33, 33]-epoch-31-20240902-192949",TRIGO,33,0.3381,0.6041,0.8324,0.8773,0.9002,0.8903,0.8566,0.8286,0.7916,0.7548
"../saved_models/cnn-10-10imshape-[33, 33]-epoch-31-20240902-192949",BILINEAR,33,0.305,0.5611,0.8252,0.8773,0.8979,0.8853,0.8505,0.8142,0.7791,0.7429
"../saved_models/cnn-10-10imshape-[38, 38]-epoch-25-20240902-193219",TRIGO,38,0.2136,0.5633,0.7775,0.8553,0.89,0.9031,0.8924,0.8743,0.8364,0.8024
"../saved_models/cnn-10-10imshape-[38, 38]-epoch-25-20240902-193219",BILINEAR,38,0.1996,0.5048,0.7693,0.8553,0.8837,0.8978,0.883,0.8635,0.8273,0.792
"../saved_models/cnn-10-10imshape-[43, 43]-epoch-24-20240902-193447",TRIGO,43,0.3215,0.4422,0.6735,0.8046,0.8591,0.8952,0.9039,0.8941,0.8774,0.8579
"../saved_models/cnn-10-10imshape-[43, 43]-epoch-24-20240902-193447",BILINEAR,43,0.3074,0.4287,0.6492,0.8046,0.8551,0.8923,0.8981,0.8882,0.8716,0.8518
"../saved_models/cnn-10-10imshape-[48, 48]-epoch-25-20240902-193743",TRIGO,48,0.1645,0.3286,0.5555,0.7531,0.8245,0.8782,0.899,0.9069,0.8923,0.8788
"../saved_models/cnn-10-10imshape-[48, 48]-epoch-25-20240902-193743",BILINEAR,48,0.1566,0.318,0.5393,0.7531,0.8193,0.8736,0.8906,0.8959,0.8848,0.8678
"../saved_models/cnn-10-10imshape-[53, 53]-epoch-22-20240902-194038",TRIGO,53,0.1927,0.3079,0.5474,0.7235,0.8086,0.8639,0.8879,0.897,0.9051,0.898
"../saved_models/cnn-10-10imshape-[53, 53]-epoch-22-20240902-194038",BILINEAR,53,0.1878,0.3007,0.5224,0.7235,0.8007,0.8549,0.8811,0.8924,0.8991,0.8935
"../saved_models/cnn-10-10imshape-[58, 58]-epoch-24-20240902-194420",TRIGO,58,0.1931,0.3414,0.4695,0.6019,0.7305,0.8222,0.8667,0.8932,0.9048,0.9096
"../saved_models/cnn-10-10imshape-[58, 58]-epoch-24-20240902-194420",BILINEAR,58,0.1997,0.341,0.4612,0.6019,0.7208,0.8126,0.8581,0.886,0.8969,0.9034
"../saved_models/cnn-25-25imshape-[13, 13]-epoch-24-20240902-194639",TRIGO,13,0.8742,0.2247,0.1397,0.1297,0.1536,0.1612,0.1618,0.1551,0.1533,0.1526
"../saved_models/cnn-25-25imshape-[13, 13]-epoch-24-20240902-194639",BILINEAR,13,0.851,0.2076,0.1407,0.1297,0.1551,0.1704,0.1759,0.1768,0.1746,0.161
"../saved_models/cnn-25-25imshape-[18, 18]-epoch-21-20240902-194951",TRIGO,18,0.1133,0.8807,0.3358,0.2164,0.1604,0.124,0.1049,0.0916,0.0949,0.0796
"../saved_models/cnn-25-25imshape-[18, 18]-epoch-21-20240902-194951",BILINEAR,18,0.1148,0.8757,0.3319,0.2164,0.1529,0.1228,0.1058,0.0904,0.0877,0.0729
"../saved_models/cnn-25-25imshape-[23, 23]-epoch-27-20240902-195633",TRIGO,23,0.1506,0.166,0.883,0.5766,0.354,0.2332,0.1912,0.1818,0.2203,0.2284
"../saved_models/cnn-25-25imshape-[23, 23]-epoch-27-20240902-195633",BILINEAR,23,0.137,0.1656,0.8809,0.5766,0.3518,0.2354,0.1959,0.1799,0.2195,0.2358
"../saved_models/cnn-25-25imshape-[28, 28]-epoch-25-20240902-200404",TRIGO,28,0.0865,0.2745,0.6274,0.8817,0.7813,0.5966,0.4775,0.3839,0.3267,0.279
"../saved_models/cnn-25-25imshape-[28, 28]-epoch-25-20240902-200404",BILINEAR,28,0.0847,0.2887,0.6339,0.8817,0.786,0.595,0.4825,0.3952,0.3314,0.2915
"../saved_models/cnn-25-25imshape-[33, 33]-epoch-24-20240902-201242",TRIGO,33,0.135,0.2297,0.4849,0.7749,0.8742,0.8117,0.6899,0.574,0.488,0.3804
"../saved_models/cnn-25-25imshape-[33, 33]-epoch-24-20240902-201242",BILINEAR,33,0.1317,0.2424,0.4946,0.7749,0.8729,0.8088,0.6885,0.5786,0.5001,0.394
"../saved_models/cnn-25-25imshape-[38, 38]-epoch-19-20240902-202047",TRIGO,38,0.148,0.1758,0.4668,0.7296,0.8502,0.8852,0.8489,0.7924,0.7357,0.6468
"../saved_models/cnn-25-25imshape-[38, 38]-epoch-19-20240902-202047",BILINEAR,38,0.1754,0.1872,0.4568,0.7296,0.8457,0.8781,0.8413,0.7849,0.7308,0.6498
"../saved_models/cnn-25-25imshape-[43, 43]-epoch-16-20240902-202916",TRIGO,43,0.1513,0.0791,0.2927,0.4835,0.6996,0.8532,0.8842,0.858,0.8041,0.7201
"../saved_models/cnn-25-25imshape-[43, 43]-epoch-16-20240902-202916",BILINEAR,43,0.1283,0.0782,0.2872,0.4835,0.6913,0.8471,0.8774,0.8538,0.8055,0.7361
"../saved_models/cnn-25-25imshape-[48, 48]-epoch-17-20240902-203928",TRIGO,48,0.1789,0.1298,0.2681,0.4411,0.6563,0.7986,0.869,0.8836,0.8704,0.8366
"../saved_models/cnn-25-25imshape-[48, 48]-epoch-17-20240902-203928",BILINEAR,48,0.1821,0.129,0.2698,0.4411,0.648,0.7909,0.8603,0.8741,0.8584,0.8176
"../saved_models/cnn-25-25imshape-[53, 53]-epoch-24-20240902-205527",TRIGO,53,0.2155,0.1732,0.2671,0.3976,0.5626,0.7432,0.8365,0.8785,0.8937,0.8779
"../saved_models/cnn-25-25imshape-[53, 53]-epoch-24-20240902-205527",BILINEAR,53,0.2205,0.1815,0.2689,0.3976,0.5611,0.7351,0.8312,0.8743,0.8842,0.8687
"../saved_models/cnn-25-25imshape-[58, 58]-epoch-26-20240902-211500",TRIGO,58,0.1296,0.1265,0.2364,0.3385,0.4903,0.6268,0.748,0.8323,0.8759,0.8862
"../saved_models/cnn-25-25imshape-[58, 58]-epoch-26-20240902-211500",BILINEAR,58,0.1359,0.1389,0.2396,0.3385,0.4926,0.6248,0.7481,0.8342,0.874,0.8832
